sourceRow,applyOverride,Ngay thang,MaLop,TenLop,Giáo viên,TenThu,Buoi so,So_gio_GV,TenLop2,am/pm,Column1,notes
1769,,,,,,T7,N,1,(+),(,11900,
1770,,,,,,T7,N,1,(+),(,11900,
1771,,,,,,T7,N,1,(+),(,11900,
1772,,,,,,T7,N,1,(+),(,11900,
1773,,,,,,T7,N,1,(+),(,11900,
1774,,,,,,T7,N,1,(+),(,11900,
1775,,,,,,T7,N,1,(+),(,11900,
1776,,,,,,T7,N,1,(+),(,11900,
1777,,,,,,T7,N,1,(+),(,11900,
1778,,,,,,T7,N,1,(+),(,11900,
1779,,,,,,T7,N,1,(+),(,11900,
1780,,,,,,T7,N,1,(+),(,11900,
1781,,,,,,T7,N,1,(+),(,11900,
1782,,,,,,T7,N,1,(+),(,11900,
1783,,,,,,T7,N,1,(+),(,11900,
1784,,,,,,T7,N,1,(+),(,11900,
1785,,,,,,T7,N,1,(+),(,11900,
1786,,,,,,T7,N,1,(+),(,11900,
1787,,,,,,T7,N,1,(+),(,11900,
1788,,,,,,T7,N,1,(+),(,11900,
1789,,,,,,T7,N,1,(+),(,11900,
1790,,,,,,T7,N,1,(+),(,11900,
1791,,,,,,T7,N,1,(+),(,11900,
1792,,,,,,T7,N,1,(+),(,11900,
1793,,,,,,T7,N,1,(+),(,11900,
1794,,,,,,T7,N,1,(+),(,11900,
1795,,,,,,T7,N,1,(+),(,11900,
1796,,,,,,T7,N,1,(+),(,11900,
1797,,,,,,T7,N,1,(+),(,11900,
1798,,,,,,T7,N,1,(+),(,11900,
1799,,,,,,T7,N,1,(+),(,11900,
1800,,,,,,T7,N,1,(+),(,11900,
1801,,,,,,T7,N,1,(+),(,11900,
1802,,,,,,T7,N,1,(+),(,11900,
1803,,,,,,T7,N,1,(+),(,11900,
1804,,,,,,T7,N,1,(+),(,11900,
1805,,,,,,T7,N,1,(+),(,11900,
1806,,,,,,T7,N,1,(+),(,11900,
1807,,,,,,T7,N,1,(+),(,11900,
1808,,,,,,T7,N,1,(+),(,11900,
1809,,,,,,T7,N,1,(+),(,11900,
1810,,,,,,T7,N,1,(+),(,11900,
1811,,,,,,T7,N,1,(+),(,11900,
1812,,,,,,T7,N,1,(+),(,11900,
1813,,,,,,T7,N,1,(+),(,11900,
1814,,,,,,T7,N,1,(+),(,11900,
1815,,,,,,T7,N,1,(+),(,11900,
1816,,,,,,T7,N,1,(+),(,11900,
1817,,,,,,T7,N,1,(+),(,11900,
1818,,,,,,T7,N,1,(+),(,11900,
1819,,,,,,T7,N,1,(+),(,11900,
1820,,,,,,T7,N,1,(+),(,11900,
1821,,,,,,T7,N,1,(+),(,11900,
1822,,,,,,T7,N,1,(+),(,11900,
1823,,,,,,T7,N,1,(+),(,11900,
1824,,,,,,T7,N,1,(+),(,11900,
1825,,,,,,T7,N,1,(+),(,11900,
1826,,,,,,T7,N,1,(+),(,11900,
1827,,,,,,T7,N,1,(+),(,11900,
1828,,,,,,T7,N,1,(+),(,11900,
1829,,,,,,T7,N,1,(+),(,11900,
1830,,,,,,T7,N,1,(+),(,11900,
1831,,,,,,T7,N,1,(+),(,11900,
1832,,,,,,T7,N,1,(+),(,11900,
1833,,,,,,T7,N,1,(+),(,11900,
1834,,,,,,T7,N,1,(+),(,11900,
1835,,,,,,T7,N,1,(+),(,11900,
1836,,,,,,T7,N,1,(+),(,11900,
1837,,,,,,T7,N,1,(+),(,11900,
1838,,,,,,T7,N,1,(+),(,11900,
1839,,,,,,T7,N,1,(+),(,11900,
1840,,,,,,T7,N,1,(+),(,11900,
1841,,,,,,T7,N,1,(+),(,11900,
1842,,,,,,T7,N,1,(+),(,11900,
1843,,,,,,T7,N,1,(+),(,11900,
1844,,,,,,T7,N,1,(+),(,11900,
1845,,,,,,T7,N,1,(+),(,11900,
1846,,,,,,T7,N,1,(+),(,11900,
1847,,,,,,T7,N,1,(+),(,11900,
1848,,,,,,T7,N,1,(+),(,11900,
1849,,,,,,T7,N,1,(+),(,11900,
1850,,,,,,T7,N,1,(+),(,11900,
1851,,,,,,T7,N,1,(+),(,11900,
1852,,,,,,T7,N,1,(+),(,11900,
1853,,,,,,T7,N,1,(+),(,11900,
1854,,,,,,T7,N,1,(+),(,11900,
1855,,,,,,T7,N,1,(+),(,11900,
1856,,,,,,T7,N,1,(+),(,11900,
1857,,,,,,T7,N,1,(+),(,11900,
1858,,,,,,T7,N,1,(+),(,11900,
1859,,,,,,T7,N,1,(+),(,11900,
1860,,,,,,T7,N,1,(+),(,11900,
1861,,,,,,T7,N,1,(+),(,11900,
1862,,,,,,T7,N,1,(+),(,11900,
1863,,,,,,T7,N,1,(+),(,11900,
1864,,,,,,T7,N,1,(+),(,11900,
1865,,,,,,T7,N,1,(+),(,11900,
1866,,,,,,T7,N,1,(+),(,11900,
1867,,,,,,T7,N,1,(+),(,11900,
1868,,,,,,T7,N,1,(+),(,11900,
1869,,,,,,T7,N,1,(+),(,11900,
1870,,,,,,T7,N,1,(+),(,11900,
1871,,,,,,T7,N,1,(+),(,11900,
1872,,,,,,T7,N,1,(+),(,11900,
1873,,,,,,T7,N,1,(+),(,11900,
1874,,,,,,T7,N,1,(+),(,11900,
1875,,,,,,T7,N,1,(+),(,11900,
1876,,,,,,T7,N,1,(+),(,11900,
1877,,,,,,T7,N,1,(+),(,11900,
1878,,,,,,T7,N,1,(+),(,11900,
1879,,,,,,T7,N,1,(+),(,11900,
1880,,,,,,T7,N,1,(+),(,11900,
1881,,,,,,T7,N,1,(+),(,11900,
1882,,,,,,T7,N,1,(+),(,11900,
1883,,,,,,T7,N,1,(+),(,11900,
1884,,,,,,T7,N,1,(+),(,11900,
1885,,,,,,T7,N,1,(+),(,11900,
1886,,,,,,T7,N,1,(+),(,11900,
1887,,,,,,T7,N,1,(+),(,11900,
1888,,,,,,T7,N,1,(+),(,11900,
1889,,,,,,T7,N,1,(+),(,11900,
1890,,,,,,T7,N,1,(+),(,11900,
1891,,,,,,T7,N,1,(+),(,11900,
1892,,,,,,T7,N,1,(+),(,11900,
1893,,,,,,T7,N,1,(+),(,11900,
1894,,,,,,T7,N,1,(+),(,11900,
1895,,,,,,T7,N,1,(+),(,11900,
1896,,,,,,T7,N,1,(+),(,11900,
1897,,,,,,T7,N,1,(+),(,11900,
1898,,,,,,T7,N,1,(+),(,11900,
1899,,,,,,T7,N,1,(+),(,11900,
1900,,,,,,T7,N,1,(+),(,11900,
1901,,,,,,T7,N,1,(+),(,11900,
1902,,,,,,T7,N,1,(+),(,11900,
1903,,,,,,T7,N,1,(+),(,11900,
1904,,,,,,T7,N,1,(+),(,11900,
1905,,,,,,T7,N,1,(+),(,11900,
1906,,,,,,T7,N,1,(+),(,11900,
1907,,,,,,T7,N,1,(+),(,11900,
1908,,,,,,T7,N,1,(+),(,11900,
1909,,,,,,T7,N,1,(+),(,11900,
1910,,,,,,T7,N,1,(+),(,11900,
1911,,,,,,T7,N,1,(+),(,11900,
1912,,,,,,T7,N,1,(+),(,11900,
1913,,,,,,T7,N,1,(+),(,11900,
1914,,,,,,T7,N,1,(+),(,11900,
1915,,,,,,T7,N,1,(+),(,11900,
1916,,,,,,T7,N,1,(+),(,11900,
1917,,,,,,T7,N,1,(+),(,11900,
1918,,,,,,T7,N,1,(+),(,11900,
1919,,,,,,T7,N,1,(+),(,11900,
1920,,,,,,T7,N,1,(+),(,11900,
1921,,,,,,T7,N,1,(+),(,11900,
1922,,,,,,T7,N,1,(+),(,11900,
1923,,,,,,T7,N,1,(+),(,11900,
1924,,,,,,T7,N,1,(+),(,11900,
1925,,,,,,T7,N,1,(+),(,11900,
1926,,,,,,T7,N,1,(+),(,11900,
1927,,,,,,T7,N,1,(+),(,11900,
1928,,,,,,T7,N,1,(+),(,11900,
1929,,,,,,T7,N,1,(+),(,11900,
1930,,,,,,T7,N,1,(+),(,11900,
1931,,,,,,T7,N,1,(+),(,11900,
1932,,,,,,T7,N,1,(+),(,11900,
1933,,,,,,T7,N,1,(+),(,11900,
1934,,,,,,T7,N,1,(+),(,11900,
1935,,,,,,T7,N,1,(+),(,11900,
1936,,,,,,T7,N,1,(+),(,11900,
1937,,,,,,T7,N,1,(+),(,11900,
1938,,,,,,T7,N,1,(+),(,11900,
1939,,,,,,T7,N,1,(+),(,11900,
1940,,,,,,T7,N,1,(+),(,11900,
1941,,,,,,T7,N,1,(+),(,11900,
1942,,,,,,T7,N,1,(+),(,11900,
1943,,,,,,T7,N,1,(+),(,11900,
1944,,,,,,T7,N,1,(+),(,11900,
1945,,,,,,T7,N,1,(+),(,11900,
1946,,,,,,T7,N,1,(+),(,11900,
1947,,,,,,T7,N,1,(+),(,11900,
1948,,,,,,T7,N,1,(+),(,11900,
1949,,,,,,T7,N,1,(+),(,11900,
1950,,,,,,T7,N,1,(+),(,11900,
1951,,,,,,T7,N,1,(+),(,11900,
1952,,,,,,T7,N,1,(+),(,11900,
1953,,,,,,T7,N,1,(+),(,11900,
1954,,,,,,T7,N,1,(+),(,11900,
1955,,,,,,T7,N,1,(+),(,11900,
1956,,,,,,T7,N,1,(+),(,11900,
1957,,,,,,T7,N,1,(+),(,11900,
1958,,,,,,T7,N,1,(+),(,11900,
1959,,,,,,T7,N,1,(+),(,11900,
1960,,,,,,T7,N,1,(+),(,11900,
1961,,,,,,T7,N,1,(+),(,11900,
1962,,,,,,T7,N,1,(+),(,11900,
1963,,,,,,T7,N,1,(+),(,11900,
1964,,,,,,T7,N,1,(+),(,11900,
1965,,,,,,T7,N,1,(+),(,11900,
1966,,,,,,T7,N,1,(+),(,11900,
1967,,,,,,T7,N,1,(+),(,11900,
1968,,,,,,T7,N,1,(+),(,11900,
1969,,,,,,T7,N,1,(+),(,11900,
1970,,,,,,T7,N,1,(+),(,11900,
1971,,,,,,T7,N,1,(+),(,11900,
1972,,,,,,T7,N,1,(+),(,11900,
1973,,,,,,T7,N,1,(+),(,11900,
1974,,,,,,T7,N,1,(+),(,11900,
1975,,,,,,T7,N,1,(+),(,11900,
1976,,,,,,T7,N,1,(+),(,11900,
1977,,,,,,T7,N,1,(+),(,11900,
1978,,,,,,T7,N,1,(+),(,11900,
1979,,,,,,T7,N,1,(+),(,11900,
1980,,,,,,T7,N,1,(+),(,11900,
1981,,,,,,T7,N,1,(+),(,11900,
1982,,,,,,T7,N,1,(+),(,11900,
1983,,,,,,T7,N,1,(+),(,11900,
1984,,,,,,T7,N,1,(+),(,11900,
1985,,,,,,T7,N,1,(+),(,11900,
1986,,,,,,T7,N,1,(+),(,11900,
1987,,,,,,T7,N,1,(+),(,11900,
1988,,,,,,T7,N,1,(+),(,11900,
1989,,,,,,T7,N,1,(+),(,11900,
1990,,,,,,T7,N,1,(+),(,11900,
1991,,,,,,T7,N,1,(+),(,11900,
1992,,,,,,T7,N,1,(+),(,11900,
1993,,,,,,T7,N,1,(+),(,11900,
1994,,,,,,T7,N,1,(+),(,11900,
1995,,,,,,T7,N,1,(+),(,11900,
1996,,,,,,T7,N,1,(+),(,11900,
1997,,,,,,T7,N,1,(+),(,11900,
1998,,,,,,T7,N,1,(+),(,11900,
1999,,,,,,T7,N,1,(+),(,11900,
2000,,,,,,T7,N,1,(+),(,11900,
2001,,,,,,T7,N,1,(+),(,11900,
2002,,,,,,T7,N,1,(+),(,11900,
2003,,,,,,T7,N,1,(+),(,11900,
2004,,,,,,T7,N,1,(+),(,11900,
2005,,,,,,T7,N,1,(+),(,11900,
2006,,,,,,T7,N,1,(+),(,11900,
2007,,,,,,T7,N,1,(+),(,11900,
2008,,,,,,T7,N,1,(+),(,11900,
2009,,,,,,T7,N,1,(+),(,11900,
2010,,,,,,T7,N,1,(+),(,11900,
2011,,,,,,T7,N,1,(+),(,11900,
2012,,,,,,T7,N,1,(+),(,11900,
2013,,,,,,T7,N,1,(+),(,11900,
2014,,,,,,T7,N,1,(+),(,11900,
2015,,,,,,T7,N,1,(+),(,11900,
2016,,,,,,T7,N,1,(+),(,11900,
2017,,,,,,T7,N,1,(+),(,11900,
2018,,,,,,T7,N,1,(+),(,11900,
2019,,,,,,T7,N,1,(+),(,11900,
2020,,,,,,T7,N,1,(+),(,11900,
2021,,,,,,T7,N,1,(+),(,11900,
2022,,,,,,T7,N,1,(+),(,11900,
2023,,,,,,T7,N,1,(+),(,11900,
2024,,,,,,T7,N,1,(+),(,11900,
2025,,,,,,T7,N,1,(+),(,11900,
2026,,,,,,T7,N,1,(+),(,11900,
2027,,,,,,T7,N,1,(+),(,11900,
2028,,,,,,T7,N,1,(+),(,11900,
2029,,,,,,T7,N,1,(+),(,11900,
2030,,,,,,T7,N,1,(+),(,11900,
2031,,,,,,T7,N,1,(+),(,11900,
2032,,,,,,T7,N,1,(+),(,11900,
2033,,,,,,T7,N,1,(+),(,11900,
2034,,,,,,T7,N,1,(+),(,11900,
2035,,,,,,T7,N,1,(+),(,11900,
2036,,,,,,T7,N,1,(+),(,11900,
2037,,,,,,T7,N,1,(+),(,11900,
2038,,,,,,T7,N,1,(+),(,11900,
2039,,,,,,T7,N,1,(+),(,11900,
2040,,,,,,T7,N,1,(+),(,11900,
2041,,,,,,T7,N,1,(+),(,11900,
2042,,,,,,T7,N,1,(+),(,11900,
2043,,,,,,T7,N,1,(+),(,11900,
2044,,,,,,T7,N,1,(+),(,11900,
2045,,,,,,T7,N,1,(+),(,11900,
2046,,,,,,T7,N,1,(+),(,11900,
2047,,,,,,T7,N,1,(+),(,11900,
2048,,,,,,T7,N,1,(+),(,11900,
2049,,,,,,T7,N,1,(+),(,11900,
2050,,,,,,T7,N,1,(+),(,11900,
2051,,,,,,T7,N,1,(+),(,11900,
2052,,,,,,T7,N,1,(+),(,11900,
2053,,,,,,T7,N,1,(+),(,11900,
2054,,,,,,T7,N,1,(+),(,11900,
2055,,,,,,T7,N,1,(+),(,11900,
2056,,,,,,T7,N,1,(+),(,11900,
2057,,,,,,T7,N,1,(+),(,11900,
2058,,,,,,T7,N,1,(+),(,11900,
2059,,,,,,T7,N,1,(+),(,11900,
2060,,,,,,T7,N,1,(+),(,11900,
2061,,,,,,T7,N,1,(+),(,11900,
2062,,,,,,T7,N,1,(+),(,11900,
2063,,,,,,T7,N,1,(+),(,11900,
2064,,,,,,T7,N,1,(+),(,11900,
2065,,,,,,T7,N,1,(+),(,11900,
2066,,,,,,T7,N,1,(+),(,11900,
2067,,,,,,T7,N,1,(+),(,11900,
2068,,,,,,T7,N,1,(+),(,11900,
2069,,,,,,T7,N,1,(+),(,11900,
2070,,,,,,T7,N,1,(+),(,11900,
2071,,,,,,T7,N,1,(+),(,11900,
2072,,,,,,T7,N,1,(+),(,11900,
2073,,,,,,T7,N,1,(+),(,11900,
2074,,,,,,T7,N,1,(+),(,11900,
2075,,,,,,T7,N,1,(+),(,11900,
2076,,,,,,T7,N,1,(+),(,11900,
2077,,,,,,T7,N,1,(+),(,11900,
2078,,,,,,T7,N,1,(+),(,11900,
2079,,,,,,T7,N,1,(+),(,11900,
2080,,,,,,T7,N,1,(+),(,11900,
2081,,,,,,T7,N,1,(+),(,11900,
2082,,,,,,T7,N,1,(+),(,11900,
2083,,,,,,T7,N,1,(+),(,11900,
2084,,,,,,T7,N,1,(+),(,11900,
2085,,,,,,T7,N,1,(+),(,11900,
2086,,,,,,T7,N,1,(+),(,11900,
2087,,,,,,T7,N,1,(+),(,11900,
2088,,,,,,T7,N,1,(+),(,11900,
2089,,,,,,T7,N,1,(+),(,11900,
2090,,,,,,T7,N,1,(+),(,11900,
2091,,,,,,T7,N,1,(+),(,11900,
2092,,,,,,T7,N,1,(+),(,11900,
2093,,,,,,T7,N,1,(+),(,11900,
2094,,,,,,T7,N,1,(+),(,11900,
2095,,,,,,T7,N,1,(+),(,11900,
2096,,,,,,T7,N,1,(+),(,11900,
2097,,,,,,T7,N,1,(+),(,11900,
2098,,,,,,T7,N,1,(+),(,11900,
2099,,,,,,T7,N,1,(+),(,11900,
2100,,,,,,T7,N,1,(+),(,11900,
2101,,,,,,T7,N,1,(+),(,11900,
2102,,,,,,T7,N,1,(+),(,11900,
2103,,,,,,T7,N,1,(+),(,11900,
2104,,,,,,T7,N,1,(+),(,11900,
2105,,,,,,T7,N,1,(+),(,11900,
2106,,,,,,T7,N,1,(+),(,11900,
2107,,,,,,T7,N,1,(+),(,11900,
2108,,,,,,T7,N,1,(+),(,11900,
2109,,,,,,T7,N,1,(+),(,11900,
2110,,,,,,T7,N,1,(+),(,11900,
2111,,,,,,T7,N,1,(+),(,11900,
2112,,,,,,T7,N,1,(+),(,11900,
2113,,,,,,T7,N,1,(+),(,11900,
2114,,,,,,T7,N,1,(+),(,11900,
2115,,,,,,T7,N,1,(+),(,11900,
2116,,,,,,T7,N,1,(+),(,11900,
2117,,,,,,T7,N,1,(+),(,11900,
2118,,,,,,T7,N,1,(+),(,11900,
2119,,,,,,T7,N,1,(+),(,11900,
2120,,,,,,T7,N,1,(+),(,11900,
2121,,,,,,T7,N,1,(+),(,11900,
2122,,,,,,T7,N,1,(+),(,11900,
2123,,,,,,T7,N,1,(+),(,11900,
2124,,,,,,T7,N,1,(+),(,11900,
2125,,,,,,T7,N,1,(+),(,11900,
2126,,,,,,T7,N,1,(+),(,11900,
2127,,,,,,T7,N,1,(+),(,11900,
2128,,,,,,T7,N,1,(+),(,11900,
2129,,,,,,T7,N,1,(+),(,11900,
2130,,,,,,T7,N,1,(+),(,11900,
2131,,,,,,T7,N,1,(+),(,11900,
2132,,,,,,T7,N,1,(+),(,11900,
2133,,,,,,T7,N,1,(+),(,11900,
2134,,,,,,T7,N,1,(+),(,11900,
2135,,,,,,T7,N,1,(+),(,11900,
2136,,,,,,T7,N,1,(+),(,11900,
2137,,,,,,T7,N,1,(+),(,11900,
2138,,,,,,T7,N,1,(+),(,11900,
2139,,,,,,T7,N,1,(+),(,11900,
2140,,,,,,T7,N,1,(+),(,11900,
2141,,,,,,T7,N,1,(+),(,11900,
2142,,,,,,T7,N,1,(+),(,11900,
2143,,,,,,T7,N,1,(+),(,11900,
2144,,,,,,T7,N,1,(+),(,11900,
2145,,,,,,T7,N,1,(+),(,11900,
2146,,,,,,T7,N,1,(+),(,11900,
2147,,,,,,T7,N,1,(+),(,11900,
2148,,,,,,T7,N,1,(+),(,11900,
2149,,,,,,T7,N,1,(+),(,11900,
2150,,,,,,T7,N,1,(+),(,11900,
2151,,,,,,T7,N,1,(+),(,11900,
2152,,,,,,T7,N,1,(+),(,11900,
2153,,,,,,T7,N,1,(+),(,11900,
2154,,,,,,T7,N,1,(+),(,11900,
2155,,,,,,T7,N,1,(+),(,11900,
2156,,,,,,T7,N,1,(+),(,11900,
2157,,,,,,T7,N,1,(+),(,11900,
2158,,,,,,T7,N,1,(+),(,11900,
2159,,,,,,T7,N,1,(+),(,11900,
2160,,,,,,T7,N,1,(+),(,11900,
2161,,,,,,T7,N,1,(+),(,11900,
2162,,,,,,T7,N,1,(+),(,11900,
2163,,,,,,T7,N,1,(+),(,11900,
2164,,,,,,T7,N,1,(+),(,11900,
2165,,,,,,T7,N,1,(+),(,11900,
2166,,,,,,T7,N,1,(+),(,11900,
2167,,,,,,T7,N,1,(+),(,11900,
2168,,,,,,T7,N,1,(+),(,11900,
2169,,,,,,T7,N,1,(+),(,11900,
2170,,,,,,T7,N,1,(+),(,11900,
2171,,,,,,T7,N,1,(+),(,11900,
2172,,,,,,T7,N,1,(+),(,11900,
2173,,,,,,T7,N,1,(+),(,11900,
2174,,,,,,T7,N,1,(+),(,11900,
2175,,,,,,T7,N,1,(+),(,11900,
2176,,,,,,T7,N,1,(+),(,11900,
2177,,,,,,T7,N,1,(+),(,11900,
2178,,,,,,T7,N,1,(+),(,11900,
2179,,,,,,T7,N,1,(+),(,11900,
2180,,,,,,T7,N,1,(+),(,11900,
2181,,,,,,T7,N,1,(+),(,11900,
2182,,,,,,T7,N,1,(+),(,11900,
2183,,,,,,T7,N,1,(+),(,11900,
2184,,,,,,T7,N,1,(+),(,11900,
2185,,,,,,T7,N,1,(+),(,11900,
2186,,,,,,T7,N,1,(+),(,11900,
2187,,,,,,T7,N,1,(+),(,11900,
2188,,,,,,T7,N,1,(+),(,11900,
2189,,,,,,T7,N,1,(+),(,11900,
2190,,,,,,T7,N,1,(+),(,11900,
2191,,,,,,T7,N,1,(+),(,11900,
2192,,,,,,T7,N,1,(+),(,11900,
2193,,,,,,T7,N,1,(+),(,11900,
2194,,,,,,T7,N,1,(+),(,11900,
2195,,,,,,T7,N,1,(+),(,11900,
2196,,,,,,T7,N,1,(+),(,11900,
2197,,,,,,T7,N,1,(+),(,11900,
2198,,,,,,T7,N,1,(+),(,11900,
2199,,,,,,T7,N,1,(+),(,11900,
2200,,,,,,T7,N,1,(+),(,11900,
2201,,,,,,T7,N,1,(+),(,11900,
2202,,,,,,T7,N,1,(+),(,11900,
2203,,,,,,T7,N,1,(+),(,11900,
2204,,,,,,T7,N,1,(+),(,11900,
2205,,,,,,T7,N,1,(+),(,11900,
2206,,,,,,T7,N,1,(+),(,11900,
2207,,,,,,T7,N,1,(+),(,11900,
2208,,,,,,T7,N,1,(+),(,11900,
2209,,,,,,T7,N,1,(+),(,11900,
2210,,,,,,T7,N,1,(+),(,11900,
2211,,,,,,T7,N,1,(+),(,11900,
2212,,,,,,T7,N,1,(+),(,11900,
2213,,,,,,T7,N,1,(+),(,11900,
2214,,,,,,T7,N,1,(+),(,11900,
2215,,,,,,T7,N,1,(+),(,11900,
2216,,,,,,T7,N,1,(+),(,11900,
2217,,,,,,T7,N,1,(+),(,11900,
2218,,,,,,T7,N,1,(+),(,11900,
2219,,,,,,T7,N,1,(+),(,11900,
2220,,,,,,T7,N,1,(+),(,11900,
2221,,,,,,T7,N,1,(+),(,11900,
2222,,,,,,T7,N,1,(+),(,11900,
2223,,,,,,T7,N,1,(+),(,11900,
2224,,,,,,T7,N,1,(+),(,11900,
2225,,,,,,T7,N,1,(+),(,11900,
2226,,,,,,T7,N,1,(+),(,11900,
2227,,,,,,T7,N,1,(+),(,11900,
2228,,,,,,T7,N,1,(+),(,11900,
2229,,,,,,T7,N,1,(+),(,11900,
2230,,,,,,T7,N,1,(+),(,11900,
2231,,,,,,T7,N,1,(+),(,11900,
2232,,,,,,T7,N,1,(+),(,11900,
2233,,,,,,T7,N,1,(+),(,11900,
2234,,,,,,T7,N,1,(+),(,11900,
2235,,,,,,T7,N,1,(+),(,11900,
2236,,,,,,T7,N,1,(+),(,11900,
2237,,,,,,T7,N,1,(+),(,11900,
2238,,,,,,T7,N,1,(+),(,11900,
2239,,,,,,T7,N,1,(+),(,11900,
2240,,,,,,T7,N,1,(+),(,11900,
2241,,,,,,T7,N,1,(+),(,11900,
2242,,,,,,T7,N,1,(+),(,11900,
2243,,,,,,T7,N,1,(+),(,11900,
2244,,,,,,T7,N,1,(+),(,11900,
2245,,,,,,T7,N,1,(+),(,11900,
2246,,,,,,T7,N,1,(+),(,11900,
2247,,,,,,T7,N,1,(+),(,11900,
2248,,,,,,T7,N,1,(+),(,11900,
2249,,,,,,T7,N,1,(+),(,11900,
2250,,,,,,T7,N,1,(+),(,11900,
2251,,,,,,T7,N,1,(+),(,11900,
2252,,,,,,T7,N,1,(+),(,11900,
2253,,,,,,T7,N,1,(+),(,11900,
2254,,,,,,T7,N,1,(+),(,11900,
2255,,,,,,T7,N,1,(+),(,11900,
2256,,,,,,T7,N,1,(+),(,11900,
2257,,,,,,T7,N,1,(+),(,11900,
2258,,,,,,T7,N,1,(+),(,11900,
2259,,,,,,T7,N,1,(+),(,11900,
2260,,,,,,T7,N,1,(+),(,11900,
2261,,,,,,T7,N,1,(+),(,11900,
2262,,,,,,T7,N,1,(+),(,11900,
2263,,,,,,T7,N,1,(+),(,11900,
2264,,,,,,T7,N,1,(+),(,11900,
2265,,,,,,T7,N,1,(+),(,11900,
2266,,,,,,T7,N,1,(+),(,11900,
2267,,,,,,T7,N,1,(+),(,11900,
2268,,,,,,T7,N,1,(+),(,11900,
2269,,,,,,T7,N,1,(+),(,11900,
2270,,,,,,T7,N,1,(+),(,11900,
2271,,,,,,T7,N,1,(+),(,11900,
2272,,,,,,T7,N,1,(+),(,11900,
2273,,,,,,T7,N,1,(+),(,11900,
2274,,,,,,T7,N,1,(+),(,11900,
2275,,,,,,T7,N,1,(+),(,11900,
2276,,,,,,T7,N,1,(+),(,11900,
2277,,,,,,T7,N,1,(+),(,11900,
2278,,,,,,T7,N,1,(+),(,11900,
2279,,,,,,T7,N,1,(+),(,11900,
2280,,,,,,T7,N,1,(+),(,11900,
2281,,,,,,T7,N,1,(+),(,11900,
2282,,,,,,T7,N,1,(+),(,11900,
2283,,,,,,T7,N,1,(+),(,11900,
2284,,,,,,T7,N,1,(+),(,11900,
2285,,,,,,T7,N,1,(+),(,11900,
2286,,,,,,T7,N,1,(+),(,11900,
2287,,,,,,T7,N,1,(+),(,11900,
2288,,,,,,T7,N,1,(+),(,11900,
2289,,,,,,T7,N,1,(+),(,11900,
2290,,,,,,T7,N,1,(+),(,11900,
2291,,,,,,T7,N,1,(+),(,11900,
2292,,,,,,T7,N,1,(+),(,11900,
2293,,,,,,T7,N,1,(+),(,11900,
2294,,,,,,T7,N,1,(+),(,11900,
2295,,,,,,T7,N,1,(+),(,11900,
2296,,,,,,T7,N,1,(+),(,11900,
2297,,,,,,T7,N,1,(+),(,11900,
2298,,,,,,T7,N,1,(+),(,11900,
2299,,,,,,T7,N,1,(+),(,11900,
2300,,,,,,T7,N,1,(+),(,11900,
2301,,,,,,T7,N,1,(+),(,11900,
2302,,,,,,T7,N,1,(+),(,11900,
2303,,,,,,T7,N,1,(+),(,11900,
2304,,,,,,T7,N,1,(+),(,11900,
2305,,,,,,T7,N,1,(+),(,11900,
2306,,,,,,T7,N,1,(+),(,11900,
2307,,,,,,T7,N,1,(+),(,11900,
2308,,,,,,T7,N,1,(+),(,11900,
2309,,,,,,T7,N,1,(+),(,11900,
2310,,,,,,T7,N,1,(+),(,11900,
2311,,,,,,T7,N,1,(+),(,11900,
2312,,,,,,T7,N,1,(+),(,11900,
2313,,,,,,T7,N,1,(+),(,11900,
2314,,,,,,T7,N,1,(+),(,11900,
2315,,,,,,T7,N,1,(+),(,11900,
2316,,,,,,T7,N,1,(+),(,11900,
2317,,,,,,T7,N,1,(+),(,11900,
2318,,,,,,T7,N,1,(+),(,11900,
2319,,,,,,T7,N,1,(+),(,11900,
2320,,,,,,T7,N,1,(+),(,11900,
2321,,,,,,T7,N,1,(+),(,11900,
2322,,,,,,T7,N,1,(+),(,11900,
2323,,,,,,T7,N,1,(+),(,11900,
2324,,,,,,T7,N,1,(+),(,11900,
2325,,,,,,T7,N,1,(+),(,11900,
2326,,,,,,T7,N,1,(+),(,11900,
2327,,,,,,T7,N,1,(+),(,11900,
2328,,,,,,T7,N,1,(+),(,11900,
2329,,,,,,T7,N,1,(+),(,11900,
2330,,,,,,T7,N,1,(+),(,11900,
2331,,,,,,T7,N,1,(+),(,11900,
2332,,,,,,T7,N,1,(+),(,11900,
2333,,,,,,T7,N,1,(+),(,11900,
2334,,,,,,T7,N,1,(+),(,11900,
2335,,,,,,T7,N,1,(+),(,11900,
2336,,,,,,T7,N,1,(+),(,11900,
2337,,,,,,T7,N,1,(+),(,11900,
2338,,,,,,T7,N,1,(+),(,11900,
2339,,,,,,T7,N,1,(+),(,11900,
2340,,,,,,T7,N,1,(+),(,11900,
2341,,,,,,T7,N,1,(+),(,11900,
2342,,,,,,T7,N,1,(+),(,11900,
2343,,,,,,T7,N,1,(+),(,11900,
2344,,,,,,T7,N,1,(+),(,11900,
2345,,,,,,T7,N,1,(+),(,11900,
2346,,,,,,T7,N,1,(+),(,11900,
2347,,,,,,T7,N,1,(+),(,11900,
2348,,,,,,T7,N,1,(+),(,11900,
